SourceLabel,TargetLabel,SourceFileName,Success,Iterations,Duration,NoAttackAsrLabel
down,off,b575b5fb_nohash_1,"(True,)",76,12.101103782653809,down
down,off,b9cccd01_nohash_0,False,,,down
down,off,c099668c_nohash_1,False,,,down
down,off,c7b4049e_nohash_0,False,,,down
down,off,c8db14a8_nohash_1,"(True,)",487,68.79401206970215,down
down,off,cb2929ce_nohash_5,"(True,)",20,3.160123109817505,down
down,off,ccea893d_nohash_0,False,,,down
down,off,ccfd721c_nohash_0,False,,,down
down,off,d0faf7e4_nohash_1,False,,,go
down,off,d37e4bf1_nohash_0,"(True,)",195,31.115583181381226,down
down,off,d90b4138_nohash_3,"(True,)",16,2.5217576026916504,down
down,off,dabd70c2_nohash_0,"(True,)",438,63.64250588417053,down
down,off,dcc012ec_nohash_0,"(True,)",46,7.3054609298706055,down
down,off,e269bac0_nohash_0,"(True,)",101,16.136014223098755,down
down,off,e53139ad_nohash_4,"(True,)",32,5.043999910354614,down
down,off,e72aa705_nohash_0,"(True,)",494,78.72581624984741,down
down,off,e9287461_nohash_1,"(True,)",364,57.979695558547974,down
left,off,004ae714_nohash_0,"(True,)",70,9.351169347763062,left
left,off,012c8314_nohash_0,"(True,)",116,18.53921890258789,left
left,off,10ace7eb_nohash_0,"(True,)",417,66.33990001678467,left
left,off,1338a799_nohash_0,False,,,left
left,off,15c563d7_nohash_1,False,,,left
left,off,1995cf9e_nohash_1,"(True,)",99,15.78774642944336,left
left,off,20d779bf_nohash_0,False,,,left
left,off,2589f361_nohash_1,"(True,)",242,35.56678819656372,left
left,off,28ef2a01_nohash_0,"(True,)",195,30.963034868240356,left
left,off,29fb33da_nohash_4,False,,,left
left,off,2a0b413e_nohash_1,"(True,)",58,9.14414930343628,left
left,off,38c30a4a_nohash_0,"(True,)",429,45.31710124015808,left
left,off,3ed3e49a_nohash_0,"(True,)",369,59.15650224685669,left
left,off,3efef882_nohash_2,"(True,)",135,21.4142644405365,left
left,off,471a0925_nohash_2,False,,,yes
left,off,4a1e736b_nohash_3,False,,,left
left,off,4d9e07cf_nohash_1,"(True,)",283,44.919679403305054,left
left,off,5628d7b7_nohash_0,"(True,)",53,8.374459505081177,left
left,off,57cb3575_nohash_0,False,,,left
left,off,5c39594f_nohash_3,False,,,left
left,off,7ab5b8f7_nohash_0,False,,,left
left,off,8134f43f_nohash_2,False,,,left
left,off,840eab5a_nohash_1,"(True,)",310,49.48065114021301,left
left,off,863880b7_nohash_0,"(True,)",124,19.757620334625244,left
left,off,8f4c551f_nohash_3,"(True,)",16,2.4860293865203857,_silence_
left,off,9cde5de8_nohash_2,"(True,)",70,11.111529350280762,left
left,off,a1cff772_nohash_0,"(True,)",90,14.288309812545776,left
left,off,a4b21cbc_nohash_0,"(True,)",266,42.40591764450073,left
left,off,a4baac4e_nohash_0,"(True,)",89,14.120519161224365,left
left,off,a9b574b3_nohash_0,"(True,)",156,24.884382247924805,left
left,off,ad63d93c_nohash_2,"(True,)",423,67.4402437210083,left
left,off,ad89eb1e_nohash_1,False,,,left
left,off,aff582a1_nohash_3,"(True,)",443,70.5775671005249,left
left,off,b3849d6e_nohash_1,False,,,_unknown_
left,off,b59fa113_nohash_1,"(True,)",49,7.743012428283691,yes
left,off,bab36420_nohash_1,False,,,left
left,off,bbd0bbd0_nohash_3,False,,,left
left,off,c0445658_nohash_0,False,,,left
left,off,ced835d3_nohash_2,"(True,)",18,2.812467098236084,up
left,off,d3f22f0e_nohash_1,"(True,)",3,0.428408145904541,left
left,off,d53e25ba_nohash_1,"(True,)",374,59.48153471946716,left
left,off,daf230ac_nohash_0,"(True,)",338,53.77889680862427,left
left,off,dbb40d24_nohash_2,"(True,)",25,3.965858221054077,left
left,off,de41f895_nohash_0,"(True,)",267,42.60274600982666,left
left,off,df038de4_nohash_0,False,,,left
left,off,e53139ad_nohash_3,"(True,)",7,1.0687134265899658,_silence_
left,off,e5afa9b0_nohash_0,"(True,)",409,65.06702446937561,left
left,off,eb0676ec_nohash_2,"(True,)",98,15.608694553375244,left
left,off,ec201020_nohash_0,"(True,)",99,15.66973876953125,left
left,off,ffb86d3c_nohash_0,"(True,)",59,9.34479022026062,left
right,off,0132a06d_nohash_1,False,,,right
right,off,07363607_nohash_0,False,,,right
right,off,106a6183_nohash_0,"(True,)",424,67.4315390586853,right
right,off,122c5aa7_nohash_2,"(True,)",462,73.35480451583862,right
right,off,122c5aa7_nohash_4,"(True,)",8,1.2141966819763184,up
right,off,15c563d7_nohash_3,"(True,)",322,51.18105220794678,right
right,off,179a61b7_nohash_4,False,,,right
right,off,1b4c9b89_nohash_1,False,,,right
right,off,21832144_nohash_1,False,,,right
right,off,28460a60_nohash_0,False,,,right
right,off,3402e488_nohash_2,"(True,)",107,16.959989309310913,right
right,off,370844f7_nohash_0,"(True,)",396,63.21264934539795,right
right,off,37fc5d97_nohash_0,"(True,)",403,64.48953223228455,right
right,off,3d6bee47_nohash_0,"(True,)",74,11.866477727890015,right
right,off,3df9a3d4_nohash_0,False,,,right
right,off,4254621e_nohash_0,False,,,right
right,off,43b85b64_nohash_0,"(True,)",73,11.624530553817749,right
right,off,51055bda_nohash_1,False,,,right
right,off,5eb5fc74_nohash_0,False,,,right
right,off,620ff0fa_nohash_1,"(True,)",241,38.66012525558472,right
right,off,66aa0f29_nohash_0,"(True,)",166,26.56121563911438,right
right,off,67961766_nohash_0,"(True,)",117,18.50599694252014,right
right,off,78030270_nohash_0,"(True,)",124,19.87174892425537,right
right,off,824e8ce5_nohash_1,"(True,)",350,45.51565480232239,right
right,off,87014d40_nohash_0,"(True,)",347,55.875654458999634,right
right,off,92a9c5e6_nohash_0,False,,,right
right,off,97f493b9_nohash_0,"(True,)",123,16.335978984832764,right
right,off,982babaf_nohash_1,False,,,right
right,off,9886d8bf_nohash_0,False,,,right
right,off,9aa21fa9_nohash_2,False,,,right
right,off,a5d485dc_nohash_0,False,,,right
right,off,ad1429cf_nohash_0,"(True,)",321,51.5786988735199,right
right,off,b4aa9fef_nohash_1,"(True,)",497,80.11474061012268,right
right,off,bd2db1a5_nohash_0,False,,,right
right,off,c1d39ce8_nohash_7,"(True,)",364,58.4283013343811,right
right,off,ced835d3_nohash_0,"(True,)",29,4.602745294570923,up
right,off,d069e6ff_nohash_0,False,,,right
right,off,d0faf7e4_nohash_5,False,,,right
right,off,dca2797e_nohash_1,"(True,)",60,9.553514957427979,right
right,off,dd2a9deb_nohash_0,"(True,)",2,0.26583433151245117,right
right,off,e10e2cbb_nohash_0,"(True,)",479,77.27044129371643,right
right,off,e1469561_nohash_0,False,,,right
right,off,e9287461_nohash_0,False,,,right
right,off,e95c70e2_nohash_1,"(True,)",127,20.41836977005005,right
right,off,f2dd248e_nohash_2,"(True,)",287,46.409703493118286,right
right,off,f5c3de1b_nohash_0,"(True,)",479,77.47347664833069,right
right,off,f5d09ebd_nohash_0,False,,,right
right,off,f92e49f3_nohash_0,False,,,right
right,off,f9af0887_nohash_0,False,,,right
right,off,fd395b74_nohash_2,"(True,)",141,22.637906074523926,_silence_
on,off,0132a06d_nohash_1,"(True,)",194,31.199979066848755,on
on,off,07363607_nohash_1,"(True,)",394,63.331817626953125,on
on,off,106a6183_nohash_0,False,,,on
on,off,13199b79_nohash_1,"(True,)",76,12.048058986663818,on
on,off,13199b79_nohash_3,"(True,)",153,24.321319580078125,on
on,off,15d83b54_nohash_0,"(True,)",7,1.0864918231964111,on
on,off,179a61b7_nohash_1,"(True,)",331,52.76968812942505,on
on,off,1a892463_nohash_1,"(True,)",5,0.7271747589111328,on
on,off,1ecfb537_nohash_1,"(True,)",8,1.2322945594787598,on
on,off,257e17e0_nohash_2,"(True,)",54,8.494179010391235,on
on,off,327289eb_nohash_0,"(True,)",43,6.201926231384277,on
on,off,35d1b6ee_nohash_0,"(True,)",7,1.0797598361968994,on
on,off,37a3cd33_nohash_0,"(True,)",142,22.62515091896057,on
on,off,3c8836dc_nohash_0,"(True,)",6,0.9073638916015625,on
on,off,3cfc6b3a_nohash_0,"(True,)",201,32.05077815055847,on
on,off,413bcfe1_nohash_0,"(True,)",189,30.10928225517273,on
on,off,42ccb57a_nohash_0,"(True,)",20,3.16049861907959,on
on,off,4f086393_nohash_0,"(True,)",92,14.658046245574951,on
on,off,5b09db89_nohash_3,"(True,)",1,0.10525321960449219,off
on,off,5eb5fc74_nohash_1,False,,,on
on,off,61a9f72a_nohash_0,"(True,)",26,4.074156045913696,on
on,off,625fd898_nohash_1,"(True,)",214,31.08690309524536,on
on,off,7318280c_nohash_1,"(True,)",7,1.0589985847473145,on
on,off,7dc95912_nohash_0,"(True,)",23,3.4681570529937744,on
on,off,80b8eab4_nohash_0,"(True,)",174,27.714078187942505,_unknown_
on,off,8bf6acb9_nohash_1,"(True,)",7,1.0605180263519287,on
on,off,94de6a6a_nohash_3,"(True,)",5,0.7354793548583984,on
on,off,953fe1ad_nohash_0,"(True,)",209,33.26484298706055,on
on,off,95ba4996_nohash_0,"(True,)",138,20.934415340423584,on
on,off,9785931e_nohash_0,"(True,)",62,9.349299192428589,on
on,off,a16b3102_nohash_0,False,,,on
on,off,a97017df_nohash_0,"(True,)",442,70.25100064277649,on
on,off,b11a05d2_nohash_2,"(True,)",2,0.2635312080383301,on
on,off,b9f46737_nohash_4,"(True,)",58,9.190483808517456,on
on,off,c0445658_nohash_2,"(True,)",115,18.314387559890747,on
on,off,cd85758f_nohash_2,"(True,)",213,33.964924812316895,on
on,off,ced835d3_nohash_0,"(True,)",12,1.857468605041504,_silence_
on,off,d0faf7e4_nohash_0,"(True,)",7,1.06463623046875,on
on,off,dbb7723a_nohash_0,"(True,)",236,31.008641242980957,on
on,off,dca2797e_nohash_1,"(True,)",4,0.5953891277313232,on
on,off,e0344f60_nohash_0,"(True,)",29,4.5840675830841064,_unknown_
on,off,e0344f60_nohash_1,"(True,)",21,3.306736707687378,_unknown_
on,off,e5dadd24_nohash_1,"(True,)",10,1.5726115703582764,_silence_
on,off,e62056e2_nohash_0,"(True,)",102,16.15168595314026,on
on,off,f292725f_nohash_0,"(True,)",333,53.10658288002014,on
on,off,f5496439_nohash_1,"(True,)",72,11.46221137046814,on
on,off,f5496439_nohash_2,"(True,)",31,4.879411220550537,on
on,off,f9273a21_nohash_2,"(True,)",3,0.4376223087310791,on
on,off,f953e1af_nohash_4,"(True,)",15,2.3310928344726562,on
on,off,fcb25a78_nohash_0,"(True,)",43,6.753816366195679,on
stop,off,07363607_nohash_1,"(True,)",17,2.6465401649475098,stop
stop,off,0ff728b5_nohash_3,"(True,)",19,2.987105369567871,stop
stop,off,126403d4_nohash_0,"(True,)",74,11.721086978912354,stop
stop,off,179a61b7_nohash_1,"(True,)",46,7.266311168670654,up
stop,off,19e246ad_nohash_0,"(True,)",33,5.221869468688965,stop
stop,off,1ed557b9_nohash_0,"(True,)",444,70.63991045951843,stop
stop,off,2250f5f2_nohash_0,"(True,)",223,35.56827402114868,stop
stop,off,264f471d_nohash_0,"(True,)",54,8.548975706100464,left
stop,off,2a89ad5c_nohash_1,"(True,)",13,2.034491539001465,stop
stop,off,305776dd_nohash_1,"(True,)",50,7.907029390335083,stop
stop,off,324210dd_nohash_4,"(True,)",384,61.22332286834717,stop
stop,off,3402e488_nohash_0,"(True,)",135,21.418903827667236,stop
stop,off,421ed23f_nohash_0,"(True,)",49,7.758001089096069,stop
stop,off,43691f67_nohash_0,"(True,)",87,13.797495126724243,stop
stop,off,48e8b82a_nohash_3,"(True,)",35,5.523401737213135,stop
stop,off,49af4432_nohash_4,"(True,)",413,65.92289757728577,stop
stop,off,52e228e9_nohash_1,"(True,)",227,36.127126932144165,stop
stop,off,5ac04a92_nohash_1,"(True,)",46,7.30864953994751,stop
stop,off,69f609ec_nohash_0,"(True,)",50,7.897054195404053,stop
stop,off,6a014b29_nohash_1,"(True,)",34,5.401362657546997,stop
stop,off,6af4aa07_nohash_1,"(True,)",124,19.686160802841187,stop
stop,off,763188c4_nohash_2,False,,,stop
stop,off,7add4c5f_nohash_0,"(True,)",15,2.314645767211914,stop
stop,off,840eab5a_nohash_0,"(True,)",62,9.855071306228638,stop
stop,off,8a0457c9_nohash_0,"(True,)",48,7.644274950027466,stop
stop,off,9735764a_nohash_0,"(True,)",28,4.467326402664185,stop
stop,off,9cde5de8_nohash_0,"(True,)",13,2.025538206100464,go
stop,off,a19452d5_nohash_0,"(True,)",1,0.1060028076171875,off
stop,off,a1a59b72_nohash_0,"(True,)",162,25.41247320175171,stop
stop,off,a518d1cf_nohash_1,"(True,)",151,24.029136657714844,stop
stop,off,a6d586b7_nohash_0,"(True,)",50,7.934920787811279,stop
stop,off,b17f5ba0_nohash_0,"(True,)",31,4.892906188964844,stop
stop,off,b3327675_nohash_1,"(True,)",174,27.870789766311646,stop
stop,off,b4604db4_nohash_1,"(True,)",1,0.09932351112365723,off
stop,off,b49caed3_nohash_3,"(True,)",102,16.354182720184326,stop
stop,off,b80d6c5e_nohash_1,"(True,)",35,5.603120565414429,stop
stop,off,bd061bef_nohash_0,"(True,)",35,5.5667760372161865,stop
stop,off,c948d727_nohash_4,"(True,)",351,56.371381998062134,stop
stop,off,cb164eea_nohash_1,"(True,)",80,9.290285348892212,stop
stop,off,d1214f15_nohash_0,"(True,)",232,37.461987018585205,stop
stop,off,d2f4f431_nohash_1,"(True,)",75,11.96943998336792,stop
stop,off,d91a159e_nohash_0,"(True,)",12,1.862389326095581,stop
stop,off,e4b02540_nohash_0,"(True,)",163,26.344817399978638,stop
stop,off,e7ea8b76_nohash_3,"(True,)",15,2.347108840942383,stop
stop,off,e805a617_nohash_1,"(True,)",275,44.02417254447937,stop
stop,off,f19c1390_nohash_0,"(True,)",447,71.79862260818481,stop
stop,off,f297e878_nohash_2,"(True,)",19,3.0014963150024414,stop
stop,off,f33660af_nohash_1,"(True,)",201,32.38989186286926,stop
stop,off,f5733968_nohash_0,"(True,)",38,6.102493047714233,stop
stop,off,f9bdf10e_nohash_1,"(True,)",92,14.810379028320312,stop
go,off,00f0204f_nohash_1,"(True,)",136,22.083113431930542,go
go,off,05b2db80_nohash_0,"(True,)",89,14.432039499282837,_unknown_
go,off,0d393936_nohash_0,False,,,go
go,off,11099149_nohash_0,False,,,go
go,off,151bfb79_nohash_0,"(True,)",137,20.821274280548096,go
go,off,173ce2be_nohash_0,False,,,go
go,off,1c6e5447_nohash_0,"(True,)",264,42.495983600616455,go
go,off,23ad12d8_nohash_0,"(True,)",291,46.56502938270569,go
go,off,30802c5d_nohash_1,"(True,)",234,37.41629409790039,go
go,off,338dacf5_nohash_0,"(True,)",47,7.39116644859314,go
go,off,37dca74f_nohash_3,"(True,)",82,13.059728145599365,go
go,off,39a6b995_nohash_0,"(True,)",53,8.385686874389648,go
go,off,3df9a3d4_nohash_0,False,,,go
go,off,3e3fa7fd_nohash_0,"(True,)",284,45.20278191566467,go
go,off,4b39347d_nohash_0,False,,,go
go,off,4f2ab70c_nohash_1,"(True,)",63,10.079743385314941,go
go,off,563aa4e6_nohash_2,"(True,)",5,0.7338306903839111,go
go,off,5c39594f_nohash_1,"(True,)",124,19.70377492904663,go
go,off,5efb758c_nohash_1,False,,,go
go,off,61e50f62_nohash_1,"(True,)",140,22.239041566848755,go
go,off,62ef962d_nohash_0,"(True,)",320,50.842374324798584,go
go,off,721f767c_nohash_1,False,,,go
go,off,778a4a01_nohash_0,False,,,go
go,off,8f0d3c27_nohash_1,False,,,go
go,off,953fe1ad_nohash_2,False,,,go
go,off,96ab6565_nohash_4,"(True,)",230,36.51264476776123,go
go,off,96c67073_nohash_2,"(True,)",259,41.24657201766968,no
go,off,96cd0255_nohash_0,"(True,)",26,4.0598063468933105,go
go,off,9f63152b_nohash_0,"(True,)",8,1.2386763095855713,down
go,off,a7545b9f_nohash_0,"(True,)",27,4.231856346130371,go
go,off,a879a2c3_nohash_0,"(True,)",223,35.41960287094116,go
go,off,a8ee11c7_nohash_0,"(True,)",193,30.71013355255127,go
go,off,a9b574b3_nohash_0,"(True,)",18,2.8524324893951416,go
go,off,b087aa0e_nohash_2,"(True,)",83,11.648721694946289,go
go,off,b4604db4_nohash_0,"(True,)",148,23.50681757926941,no
go,off,b49caed3_nohash_3,False,,,no
go,off,c634a189_nohash_2,"(True,)",17,2.6812469959259033,go
go,off,c6ee87a7_nohash_2,"(True,)",42,6.579199314117432,go
go,off,ca48dc76_nohash_0,"(True,)",88,13.97541069984436,go
go,off,cb8f8307_nohash_1,False,,,go
go,off,ccea893d_nohash_1,False,,,go
go,off,cdbd6969_nohash_2,False,,,go
go,off,dabd70c2_nohash_0,"(True,)",75,11.862961530685425,go
go,off,ea356919_nohash_0,"(True,)",133,21.12845754623413,go
go,off,ea356919_nohash_1,"(True,)",105,16.658195734024048,go
go,off,eee9b9e2_nohash_1,"(True,)",83,13.166065692901611,go
go,off,f5e44d34_nohash_0,"(True,)",296,47.21784710884094,go
go,off,f632210f_nohash_0,False,,,go
go,off,fd395b74_nohash_3,"(True,)",113,17.929449319839478,_silence_
go,off,feb1d305_nohash_0,"(True,)",283,44.98539996147156,go
yes,stop,05b2db80_nohash_1,"(True,)",55,8.835716962814331,_silence_
yes,stop,0f3f64d5_nohash_0,"(True,)",85,13.600333213806152,yes
yes,stop,0ff728b5_nohash_2,"(True,)",449,71.39647245407104,yes
yes,stop,11b1df78_nohash_2,"(True,)",256,40.8194375038147,yes
yes,stop,1746d7b6_nohash_0,"(True,)",39,4.55319356918335,yes
yes,stop,17f0e206_nohash_0,"(True,)",102,16.17045545578003,yes
yes,stop,1a4259c3_nohash_0,"(True,)",120,14.660868167877197,yes
yes,stop,1cc80e39_nohash_0,"(True,)",117,15.105732679367065,yes
yes,stop,1ecfb537_nohash_3,"(True,)",124,19.673023462295532,yes
yes,stop,1eddce1d_nohash_0,"(True,)",76,12.071969747543335,yes
yes,stop,234ab0fb_nohash_0,"(True,)",21,3.2983386516571045,yes
yes,stop,30a09789_nohash_1,False,,,yes
yes,stop,327289eb_nohash_0,"(True,)",37,5.802103519439697,yes
yes,stop,4249c833_nohash_0,"(True,)",492,78.4009838104248,yes
yes,stop,4a4e28f1_nohash_0,"(True,)",273,43.51765489578247,yes
yes,stop,51055bda_nohash_3,"(True,)",169,26.917577505111694,yes
yes,stop,5188de0d_nohash_1,"(True,)",21,3.265247106552124,yes
yes,stop,5e3dde6b_nohash_0,"(True,)",144,22.857099533081055,yes
yes,stop,61d3e51e_nohash_0,False,,,yes
yes,stop,6c0f6493_nohash_0,"(True,)",16,2.493969678878784,yes
yes,stop,6cb6eee7_nohash_0,"(True,)",358,53.87828469276428,yes
yes,stop,712e4d58_nohash_4,"(True,)",35,5.563743829727173,yes
yes,stop,7dc95912_nohash_0,"(True,)",28,4.168452501296997,yes
yes,stop,888a0c49_nohash_1,"(True,)",465,74.02069807052612,yes
yes,stop,9a69672b_nohash_4,"(True,)",152,24.135493278503418,yes
yes,stop,a0f93943_nohash_0,"(True,)",23,3.628307580947876,yes
yes,stop,a5d485dc_nohash_2,"(True,)",243,38.559072494506836,yes
yes,stop,a60a09cf_nohash_0,"(True,)",193,30.576847076416016,yes
yes,stop,a60a09cf_nohash_1,"(True,)",177,28.152903079986572,yes
yes,stop,aa753bb9_nohash_0,"(True,)",9,1.3769817352294922,yes
yes,stop,ae927455_nohash_0,"(True,)",46,7.273484706878662,yes
yes,stop,b52bd596_nohash_0,"(True,)",23,3.6238420009613037,yes
yes,stop,ba59cab3_nohash_1,"(True,)",9,1.3365693092346191,yes
yes,stop,c120e80e_nohash_2,False,,,yes
yes,stop,c1e0e8e3_nohash_3,False,,,yes
yes,stop,c842b5e4_nohash_0,False,,,yes
yes,stop,c93d5e22_nohash_1,"(True,)",15,2.3300187587738037,yes
yes,stop,c93d5e22_nohash_3,"(True,)",376,59.965115547180176,yes
yes,stop,cb2929ce_nohash_0,"(True,)",15,2.3331100940704346,yes
yes,stop,d8a5ace5_nohash_1,"(True,)",61,8.494755029678345,yes
yes,stop,d90b4138_nohash_3,"(True,)",16,2.4947500228881836,yes
yes,stop,dbb40d24_nohash_0,"(True,)",4,0.5842368602752686,go
yes,stop,e1469561_nohash_2,"(True,)",498,79.22553443908691,yes
yes,stop,ec545975_nohash_2,"(True,)",420,66.97165298461914,yes
yes,stop,f0ae7203_nohash_1,"(True,)",420,66.9824550151825,yes
yes,stop,f816db77_nohash_0,"(True,)",49,7.757638692855835,yes
yes,stop,f9273a21_nohash_0,"(True,)",132,21.013506650924683,yes
yes,stop,f953e1af_nohash_0,"(True,)",29,4.608142852783203,yes
yes,stop,f953e1af_nohash_4,"(True,)",46,7.344650745391846,yes
yes,stop,fa446c16_nohash_0,"(True,)",29,4.656196117401123,yes
no,stop,096456f9_nohash_1,"(True,)",5,0.7545614242553711,no
no,stop,105e72bb_nohash_0,"(True,)",37,5.909590721130371,no
no,stop,1093c8e7_nohash_0,"(True,)",468,74.96199893951416,no
no,stop,14775481_nohash_1,"(True,)",64,10.258864879608154,no
no,stop,18a1aab9_nohash_0,"(True,)",14,2.006610631942749,go
no,stop,190821dc_nohash_0,"(True,)",491,78.87566423416138,no
no,stop,19e98e89_nohash_0,False,,,no
no,stop,1df483c0_nohash_1,"(True,)",19,3.025317430496216,no
no,stop,1ecfb537_nohash_4,"(True,)",13,2.023653984069824,no
no,stop,1f3bece8_nohash_0,"(True,)",57,9.039005041122437,down
no,stop,24befdb3_nohash_3,"(True,)",190,30.546003103256226,no
no,stop,2bdbe5f7_nohash_3,"(True,)",58,9.267266750335693,no
no,stop,3402e488_nohash_1,"(True,)",6,0.9358386993408203,no
no,stop,37e8db82_nohash_2,"(True,)",197,27.786770343780518,no
no,stop,39ec87ac_nohash_0,False,,,no
no,stop,3cbd76a3_nohash_0,"(True,)",118,19.142961025238037,no
no,stop,439c84f4_nohash_1,"(True,)",12,1.8670282363891602,no
no,stop,50f55535_nohash_1,"(True,)",4,0.5920791625976562,no
no,stop,520e8c0e_nohash_3,"(True,)",79,12.647157907485962,no
no,stop,533c6564_nohash_0,"(True,)",12,1.888984203338623,no
no,stop,541120c7_nohash_0,"(True,)",416,66.66535568237305,no
no,stop,541e4079_nohash_3,"(True,)",8,1.070472240447998,no
no,stop,611d2b50_nohash_2,"(True,)",28,4.404953479766846,no
no,stop,617de221_nohash_1,"(True,)",143,22.823514938354492,no
no,stop,763188c4_nohash_1,"(True,)",2,0.26892590522766113,up
no,stop,76e53db9_nohash_0,"(True,)",77,12.163392543792725,no
no,stop,85834399_nohash_2,"(True,)",20,3.168010711669922,no
no,stop,876c84d6_nohash_1,"(True,)",13,1.9932036399841309,no
no,stop,90b94017_nohash_0,"(True,)",8,1.2272567749023438,no
no,stop,953fe1ad_nohash_0,False,,,no
no,stop,a6285644_nohash_0,"(True,)",93,14.766580581665039,no
no,stop,b36c27c2_nohash_0,"(True,)",20,3.000584125518799,no
no,stop,b5552931_nohash_0,"(True,)",24,3.739922523498535,no
no,stop,b65f6015_nohash_0,"(True,)",42,6.635963439941406,no
no,stop,b87bdb22_nohash_3,"(True,)",174,27.729432106018066,no
no,stop,c120e80e_nohash_4,"(True,)",191,30.438382148742676,no
no,stop,c79159aa_nohash_2,"(True,)",110,17.38618755340576,no
no,stop,c84f9b5c_nohash_0,"(True,)",10,1.1945769786834717,no
no,stop,c8db14a8_nohash_0,"(True,)",234,35.63965582847595,go
no,stop,cd68e997_nohash_0,"(True,)",302,48.08960032463074,no
no,stop,d91a159e_nohash_0,"(True,)",34,5.365697383880615,no
no,stop,d952a17e_nohash_1,"(True,)",15,1.6351897716522217,no
no,stop,da15e796_nohash_1,False,,,no
no,stop,df6bd83f_nohash_0,"(True,)",38,6.005675554275513,no
no,stop,ec201020_nohash_0,"(True,)",43,6.842356204986572,no
no,stop,ec74a8a5_nohash_0,"(True,)",18,2.7359633445739746,no
no,stop,f0edc767_nohash_1,"(True,)",6,0.8843972682952881,no
no,stop,f5733968_nohash_0,"(True,)",312,49.735432624816895,no
no,stop,f953e1af_nohash_4,"(True,)",5,0.7352807521820068,no
no,stop,fb9d6d23_nohash_0,False,,,no
up,stop,06076b6b_nohash_0,"(True,)",36,4.724066972732544,up
up,stop,0f3f64d5_nohash_2,"(True,)",40,6.352374792098999,up
up,stop,0ff728b5_nohash_3,"(True,)",7,1.057492733001709,up
up,stop,129c7d8d_nohash_1,"(True,)",298,47.50766086578369,up
up,stop,18a1aab9_nohash_0,"(True,)",14,1.6784231662750244,up
up,stop,190821dc_nohash_0,"(True,)",9,1.358316421508789,up
up,stop,1a6eca98_nohash_1,"(True,)",3,0.4215259552001953,up
up,stop,1e4064b8_nohash_0,"(True,)",24,3.76065731048584,up
up,stop,1f653d27_nohash_0,"(True,)",20,2.7967357635498047,up
up,stop,1ffd513b_nohash_0,"(True,)",41,6.482497692108154,up
up,stop,24632875_nohash_1,"(True,)",1,0.09955978393554688,stop
up,stop,2c7c33e8_nohash_0,"(True,)",9,1.40309476852417,up
up,stop,333784b7_nohash_1,"(True,)",1,0.10427021980285645,stop
up,stop,3777c08e_nohash_0,"(True,)",27,4.258375406265259,up
up,stop,39543cfd_nohash_0,"(True,)",3,0.41409873962402344,up
up,stop,3bfd30e6_nohash_0,"(True,)",13,2.0331363677978516,up
up,stop,3ff840aa_nohash_2,"(True,)",8,1.1360201835632324,up
up,stop,4a294341_nohash_1,"(True,)",23,3.590606212615967,up
up,stop,4c7c95de_nohash_1,"(True,)",8,1.2140088081359863,up
up,stop,4c841771_nohash_3,"(True,)",86,13.62328028678894,up
up,stop,4f5c0b28_nohash_0,"(True,)",7,1.0655889511108398,up
up,stop,4f8ef132_nohash_1,"(True,)",8,1.2059540748596191,up
up,stop,5be23def_nohash_0,"(True,)",95,15.082031965255737,up
up,stop,5c39594f_nohash_3,"(True,)",53,8.354557275772095,up
up,stop,721f767c_nohash_1,"(True,)",3,0.4229593276977539,up
up,stop,7303215d_nohash_0,"(True,)",6,0.8974673748016357,up
up,stop,80fe1dc7_nohash_1,"(True,)",48,7.563374996185303,up
up,stop,8281a2a8_nohash_2,"(True,)",7,1.0761406421661377,up
up,stop,8eb4a1bf_nohash_1,"(True,)",5,0.7379515171051025,up
up,stop,92a9c5e6_nohash_2,"(True,)",7,1.0665326118469238,up
up,stop,a50a98d2_nohash_0,"(True,)",18,2.7986369132995605,up
up,stop,b5552931_nohash_0,"(True,)",31,4.891679525375366,up
up,stop,b6ebe225_nohash_0,"(True,)",13,2.011320114135742,up
up,stop,b7a0754f_nohash_4,"(True,)",4,0.5854737758636475,up
up,stop,b9515bf3_nohash_0,"(True,)",5,0.7283070087432861,up
up,stop,c24d96eb_nohash_0,"(True,)",47,7.439539432525635,up
up,stop,c948d727_nohash_0,"(True,)",44,6.9488654136657715,up
up,stop,ca48dc76_nohash_0,"(True,)",48,7.621068239212036,up
up,stop,cab100c9_nohash_0,"(True,)",3,0.42496442794799805,up
up,stop,ce49cb60_nohash_0,"(True,)",27,4.2010338306427,up
up,stop,da7689f1_nohash_0,"(True,)",10,1.4032151699066162,up
up,stop,daf230ac_nohash_0,"(True,)",36,5.568097114562988,up
up,stop,dbb40d24_nohash_0,"(True,)",5,0.7402689456939697,up
up,stop,e0a7c5a0_nohash_0,"(True,)",6,0.8920912742614746,up
up,stop,edc53350_nohash_1,"(True,)",5,0.7383537292480469,up
up,stop,eefd26f3_nohash_0,"(True,)",30,4.745358467102051,up
up,stop,f17be97f_nohash_1,"(True,)",41,6.442493438720703,up
up,stop,f44f440f_nohash_0,"(True,)",6,0.7605717182159424,up
up,stop,f953e1af_nohash_1,"(True,)",8,1.2138278484344482,up
up,stop,fac7deca_nohash_0,"(True,)",7,1.0527241230010986,up
down,stop,004ae714_nohash_0,"(True,)",26,4.085702896118164,_unknown_
